index,x0,x1,layer,weight,rho,delta,nh,isSeed,clusterId
91816,106.98,-99.49,91,1,5.5,999,-1,0,-1
91817,105.06,-94.22,91,1,6,999,-1,0,-1
91818,106.77,-94.57,91,1,5.5,999,-1,0,-1
91819,109.27,-101.47,91,1,5.5,999,-1,0,-1
91820,-145.25,-203.84,91,1,6.5,999,-1,0,-1
91821,-148.78,-203.66,91,1,9.5,999,-1,0,-1
91822,-148.38,-200,91,1,10.5,999,-1,0,-1
91823,-146.4,-202.56,91,1,8,999,-1,0,-1
91824,-148.72,-198.86,91,1,10.5,999,-1,0,-1
91825,-148.24,-203.52,91,1,9.5,999,-1,0,-1
91826,-151.41,-203.88,91,1,10.5,999,-1,0,-1
91827,-151.55,-203.77,91,1,10.5,999,-1,0,-1
91828,-150.2,-201.45,91,1,10.5,999,-1,0,-1
91829,-147.65,-200.53,91,1,10,999,-1,0,-1
91830,-174.45,30.3,91,1,5.5,999,-1,0,-1
91831,-173.72,34.53,91,1,5.5,999,-1,0,-1
91832,-173.87,29.7,91,1,5.5,999,-1,0,-1
91833,-173.13,31.12,91,1,5.5,999,-1,0,-1
91834,-172.81,27.96,91,1,5.5,999,-1,0,-1
91835,-173.28,29.14,91,1,5.5,999,-1,0,-1
91836,-173.92,32.39,91,1,5.5,999,-1,0,-1
91837,-173.27,33.78,91,1,5.5,999,-1,0,-1
91838,-174.99,30.5,91,1,5.5,999,-1,0,-1
91839,-172.75,28.36,91,1,5.5,999,-1,0,-1
91840,164.66,-96.47,91,1,5.5,999,-1,0,-1
91841,164.18,-95.67,91,1,5.5,999,-1,0,-1
91842,162.5,-93.42,91,1,5.5,999,-1,0,-1
91843,161.91,-99.23,91,1,5.5,999,-1,0,-1
91844,166.98,-98.99,91,1,5.5,999,-1,0,-1
91845,164.38,-97.06,91,1,5.5,999,-1,0,-1
91846,164.7,-97.36,91,1,5.5,999,-1,0,-1
91847,165.93,-97.53,91,1,5.5,999,-1,0,-1
91848,162.35,-96.76,91,1,5.5,999,-1,0,-1
91849,163.24,-98.26,91,1,5.5,999,-1,0,-1
91850,-125.11,239.17,91,1,5.5,999,-1,0,-1
91851,-127.74,239.04,91,1,5.5,999,-1,0,-1
91852,-126.09,238.37,91,1,5.5,999,-1,0,-1
91853,-125.33,240.08,91,1,5.5,999,-1,0,-1
91854,-127.26,236.97,91,1,5.5,999,-1,0,-1
91855,-124.95,237.46,91,1,5.5,999,-1,0,-1
91856,-123.56,243.14,91,1,5.5,999,-1,0,-1
91857,-127.82,237.97,91,1,5.5,999,-1,0,-1
91858,-128.17,242.93,91,1,5.5,999,-1,0,-1
91859,-126.38,238.78,91,1,5.5,999,-1,0,-1
91860,183.26,-19.25,91,1,12.5,999,-1,0,-1
91861,182.47,-18.02,91,1,11,999,-1,0,-1
91862,179.67,-16.13,91,1,10,999,-1,0,-1
91863,180.59,-18.95,91,1,11,999,-1,0,-1
91864,185.14,-17.31,91,1,11.5,999,-1,0,-1
91865,180.44,-15.32,91,1,10,999,-1,0,-1
91866,182.8,-20.14,91,1,10.5,999,-1,0,-1
91867,180.89,-17.35,91,1,10,999,-1,0,-1
91868,180.86,-15.29,91,1,10,999,-1,0,-1
91869,181.09,-17.84,91,1,10.5,999,-1,0,-1
91870,34.47,-204.47,91,1,5.5,999,-1,0,-1
91871,38.61,-202.45,91,1,5.5,999,-1,0,-1
91872,36.9,-206.99,91,1,5.5,999,-1,0,-1
91873,32.5,-205.11,91,1,5.5,999,-1,0,-1
91874,32.87,-201.65,91,1,5.5,999,-1,0,-1
91875,33.3,-205.51,91,1,5.5,999,-1,0,-1
91876,34.87,-203.36,91,1,5.5,999,-1,0,-1
91877,34.35,-204.29,91,1,5.5,999,-1,0,-1
91878,35.66,-206.21,91,1,5.5,999,-1,0,-1
91879,34.85,-207.33,91,1,5.5,999,-1,0,-1
91880,168.7,18.17,91,1,7.5,999,-1,0,-1
91881,168.69,17.91,91,1,8,999,-1,0,-1
91882,166.5,21.44,91,1,5.5,999,-1,0,-1
91883,165.92,15.71,91,1,8,999,-1,0,-1
91884,166.7,23.17,91,1,5.5,999,-1,0,-1
91885,167.73,17.2,91,1,8,999,-1,0,-1
91886,165.17,19.06,91,1,6,999,-1,0,-1
91887,167.32,16.04,91,1,8.5,999,-1,0,-1
91888,165.77,19.4,91,1,6,999,-1,0,-1
91889,166.57,17.54,91,1,7.5,999,-1,0,-1
91890,204.38,188.39,91,1,5.5,999,-1,0,-1
91891,202.49,185.36,91,1,5.5,999,-1,0,-1
91892,203.87,184.68,91,1,5.5,999,-1,0,-1
91893,204.12,186.04,91,1,5.5,999,-1,0,-1
91894,206.86,185.1,91,1,5.5,999,-1,0,-1
91895,204.59,182.39,91,1,5.5,999,-1,0,-1
91896,207.51,185.76,91,1,5.5,999,-1,0,-1
91897,205.92,178.02,91,1,5.5,999,-1,0,-1
91898,203.3,189.14,91,1,5.5,999,-1,0,-1
91899,203.77,178.92,91,1,5.5,999,-1,0,-1
91900,-196.94,116.3,91,1,6,999,-1,0,-1
91901,-194.01,115.29,91,1,6,999,-1,0,-1
91902,-193.9,115.97,91,1,6,999,-1,0,-1
91903,-195.3,116.81,91,1,6,999,-1,0,-1
91904,-197.64,114.16,91,1,6,999,-1,0,-1
91905,-189.43,119.72,91,1,6,999,-1,0,-1
91906,-193.59,115.73,91,1,6,999,-1,0,-1
91907,-198.05,119.47,91,1,6,999,-1,0,-1
91908,-193.72,121.59,91,1,6,999,-1,0,-1
91909,-195.77,117.51,91,1,6,999,-1,0,-1
91910,-55.8,-168.45,91,1,7,999,-1,0,-1
91911,-57.02,-164.6,91,1,10,999,-1,0,-1
91912,-56.93,-164.99,91,1,10,999,-1,0,-1
91913,-60.55,-166.69,91,1,7,999,-1,0,-1
91914,-53.87,-166.5,91,1,7,999,-1,0,-1
91915,-58.94,-168.06,91,1,7,999,-1,0,-1
91916,-55.14,-168.1,91,1,7,999,-1,0,-1
91917,-56.76,-166.71,91,1,7,999,-1,0,-1
91918,-55.56,-171.14,91,1,5.5,999,-1,0,-1
91919,-55.7,-167.62,91,1,7,999,-1,0,-1
91920,-168.16,235.61,91,1,5.5,999,-1,0,-1
91921,-166.11,231.76,91,1,5.5,999,-1,0,-1
91922,-168.75,229.23,91,1,5.5,999,-1,0,-1
91923,-163.95,231.73,91,1,5.5,999,-1,0,-1
91924,-168.71,233.22,91,1,5.5,999,-1,0,-1
91925,-166.26,234.7,91,1,5.5,999,-1,0,-1
91926,-165.91,229.82,91,1,5.5,999,-1,0,-1
91927,-165.69,235.33,91,1,5.5,999,-1,0,-1
91928,-165.25,232.74,91,1,5.5,999,-1,0,-1
91929,-160.39,231.55,91,1,5.5,999,-1,0,-1
91930,173.11,-0.94,91,1,9,999,-1,0,-1
91931,174.7,1.8,91,1,11,999,-1,0,-1
91932,180.34,-3.59,91,1,10.5,999,-1,0,-1
91933,176.55,-1.46,91,1,10.5,999,-1,0,-1
91934,174.45,-1.11,91,1,9.5,999,-1,0,-1
91935,177.32,-2.84,91,1,10.5,999,-1,0,-1
91936,176.94,0.86,91,1,12,999,-1,0,-1
91937,179.06,-3.3,91,1,10.5,999,-1,0,-1
91938,176.15,0.48,91,1,12.5,999,-1,0,-1
91939,180.53,-0.46,91,1,10.5,999,-1,0,-1
91940,-18.19,-142.34,91,1,6,999,-1,0,-1
91941,-17.83,-143.33,91,1,6,999,-1,0,-1
91942,-20.13,-142.57,91,1,6,999,-1,0,-1
91943,-16,-138.99,91,1,5.5,999,-1,0,-1
91944,-17.16,-140.96,91,1,5.5,999,-1,0,-1
91945,-16.09,-141.65,91,1,5.5,999,-1,0,-1
91946,-17.41,-141.05,91,1,5.5,999,-1,0,-1
91947,-23.35,-140.55,91,1,6,999,-1,0,-1
91948,-20,-142.91,91,1,6,999,-1,0,-1
91949,-20.95,-139.15,91,1,6,999,-1,0,-1
91950,-103.17,-18.2,91,1,11,999,-1,0,-1
91951,173.98,-23.51,91,1,6.5,999,-1,0,-1
91952,-162.75,180.43,91,1,1,999,-1,0,-1
91953,-36.81,-147.86,91,1,3.5,999,-1,0,-1
91954,-83.46,-79.25,91,1,6.5,999,-1,0,-1
91955,-191.16,-157.57,91,1,1.5,999,-1,0,-1
91956,33.24,95.98,91,1,1.5,999,-1,0,-1
91957,132.75,-193.68,91,1,4.5,999,-1,0,-1
91958,-10.07,89.02,91,1,3.5,999,-1,0,-1
91959,85.92,-193.57,91,1,6,999,-1,0,-1
91960,-16.59,-3.14,91,1,1,999,-1,0,-1
91961,-187.05,-203.04,91,1,6,999,-1,0,-1
91962,180.19,-126.42,91,1,6,999,-1,0,-1
91963,198.84,-45.6,91,1,6,999,-1,0,-1
91964,191.66,-150.79,91,1,1,999,-1,0,-1
91965,16,-216.7,91,1,1,999,-1,0,-1
91966,-83.29,-28.25,91,1,14,999,-1,0,-1
91967,109.24,-2.55,91,1,1,999,-1,0,-1
91968,202.04,-209.9,91,1,1,999,-1,0,-1
91969,90.83,-147.56,91,1,11,999,-1,0,-1
91970,-87.26,-35.91,91,1,11,999,-1,0,-1
91971,-29.83,-179.48,91,1,1,999,-1,0,-1
91972,-215.47,-13,91,1,1,999,-1,0,-1
91973,117.71,223.38,91,1,6.5,999,-1,0,-1
91974,-180.88,-153.62,91,1,1.5,999,-1,0,-1
91975,177.9,-27.95,91,1,11,999,-1,0,-1
91976,17.77,124.99,91,1,5,999,-1,0,-1
91977,118.77,29.52,91,1,11,999,-1,0,-1
91978,98.01,143.93,91,1,1,999,-1,0,-1
91979,-7.74,-33.92,91,1,11.5,999,-1,0,-1
91980,-44.46,-42.13,91,1,1,999,-1,0,-1
91981,17.67,-137.21,91,1,6,999,-1,0,-1
91982,159.21,-38.94,91,1,1,999,-1,0,-1
91983,-197.28,117.36,91,1,6,999,-1,0,-1
91984,-14.81,28.18,91,1,1.5,999,-1,0,-1
91985,28.97,89.67,91,1,1.5,999,-1,0,-1
91986,-146.53,-117.83,91,1,1,999,-1,0,-1
91987,-6.62,-92.72,91,1,6,999,-1,0,-1
91988,192.11,32,91,1,1,999,-1,0,-1
91989,-80.31,123.75,91,1,1,999,-1,0,-1
91990,-90.77,144.87,91,1,1,999,-1,0,-1
91991,-22.33,30.93,91,1,1.5,999,-1,0,-1
91992,104.13,-176.38,91,1,1,999,-1,0,-1
91993,133.83,139.75,91,1,6.5,999,-1,0,-1
91994,-75.05,-143.18,91,1,2,999,-1,0,-1
91995,-144.71,21.3,91,1,7.5,999,-1,0,-1
91996,74.21,180.97,91,1,1,999,-1,0,-1
91997,114.35,218.23,91,1,6.5,999,-1,0,-1
91998,35.78,65.42,91,1,1,999,-1,0,-1
91999,118.93,-222.89,91,1,1,999,-1,0,-1
92000,208.43,119.58,92,1,5.5,999,-1,0,-1
92001,208.6,121.17,92,1,5.5,999,-1,0,-1
92002,212.07,123.66,92,1,5.5,999,-1,0,-1
92003,206.26,118.05,92,1,5.5,999,-1,0,-1
92004,208.75,120.26,92,1,5.5,999,-1,0,-1
92005,206.97,124.66,92,1,5.5,999,-1,0,-1
92006,210.56,123.18,92,1,5.5,999,-1,0,-1
92007,209.46,126.82,92,1,5.5,999,-1,0,-1
92008,206.75,119.71,92,1,5.5,999,-1,0,-1
92009,207.68,123.43,92,1,5.5,999,-1,0,-1
92010,-60.52,-87.47,92,1,10.5,999,-1,0,-1
92011,-59.93,-83.31,92,1,10.5,999,-1,0,-1
92012,-63.31,-84.93,92,1,10.5,999,-1,0,-1
92013,-60.9,-88.27,92,1,10.5,999,-1,0,-1
92014,-58.06,-87.58,92,1,10.5,999,-1,0,-1
92015,-65.84,-84.26,92,1,11,999,-1,0,-1
92016,-59.12,-85.42,92,1,10.5,999,-1,0,-1
92017,-57.43,-89.41,92,1,10.5,999,-1,0,-1
92018,-63.88,-86.59,92,1,10.5,999,-1,0,-1
92019,-62.5,-89.73,92,1,10.5,999,-1,0,-1
92020,-40.52,-237.27,92,1,10,999,-1,0,-1
92021,-37.63,-234.91,92,1,10.5,999,-1,0,-1
92022,-40.22,-238.06,92,1,10,999,-1,0,-1
92023,-36.73,-239.47,92,1,10.5,999,-1,0,-1
92024,-40.48,-237.76,92,1,10,999,-1,0,-1
92025,-38.06,-240.68,92,1,10.5,999,-1,0,-1
92026,-36.3,-241.76,92,1,10.5,999,-1,0,-1
92027,-38.44,-241.03,92,1,10.5,999,-1,0,-1
92028,-41.24,-237.9,92,1,10,999,-1,0,-1
92029,-38.18,-234.87,92,1,10.5,999,-1,0,-1
92030,-95.88,-93.61,92,1,6,999,-1,0,-1
92031,-93.56,-92.2,92,1,6,999,-1,0,-1
92032,-92.02,-91.6,92,1,6,999,-1,0,-1
92033,-92.78,-93.79,92,1,6,999,-1,0,-1
92034,-94.32,-93.44,92,1,6,999,-1,0,-1
92035,-93.55,-94.95,92,1,6,999,-1,0,-1
92036,-94.63,-92.3,92,1,6,999,-1,0,-1
92037,-94.32,-94.95,92,1,6,999,-1,0,-1
92038,-92.68,-96.67,92,1,6,999,-1,0,-1
92039,-91.78,-94.95,92,1,6,999,-1,0,-1
92040,-235.05,173.82,92,1,5.5,999,-1,0,-1
92041,-233.02,175.58,92,1,5.5,999,-1,0,-1
92042,-235.44,176.73,92,1,5.5,999,-1,0,-1
92043,-234.1,177.83,92,1,5.5,999,-1,0,-1
92044,-234.21,176.38,92,1,5.5,999,-1,0,-1
92045,-233.12,176.42,92,1,5.5,999,-1,0,-1
92046,-228.79,174.68,92,1,5.5,999,-1,0,-1
92047,-231.08,173.93,92,1,5.5,999,-1,0,-1
92048,-234.87,178.03,92,1,5.5,999,-1,0,-1
92049,-233.87,175.33,92,1,5.5,999,-1,0,-1
92050,-82.81,-26.73,92,1,14,999,-1,0,-1
92051,-81.84,-29.48,92,1,13.5,999,-1,0,-1
92052,-77.61,-30.35,92,1,9.5,999,-1,0,-1
92053,-80.33,-24.66,92,1,16,999,-1,0,-1
92054,-80.54,-28.99,92,1,13.5,999,-1,0,-1
92055,-83.08,-28.65,92,1,14,999,-1,0,-1
92056,-83.34,-23.45,92,1,16.5,999,-1,0,-1
92057,-81.43,-28.52,92,1,13.5,999,-1,0,-1
92058,-82.07,-30.22,92,1,11,999,-1,0,-1
92059,-82.4,-24.63,92,1,16.5,999,-1,0,-1
92060,82.39,3.99,92,1,5.5,999,-1,0,-1
92061,80.6,2.22,92,1,5.5,999,-1,0,-1
92062,80.19,5.24,92,1,5.5,999,-1,0,-1
92063,81.26,5.96,92,1,5.5,999,-1,0,-1
92064,84.15,3.58,92,1,5.5,999,-1,0,-1
92065,80.84,8.3,92,1,5.5,999,-1,0,-1
92066,83.76,7.35,92,1,5.5,999,-1,0,-1
92067,85.02,4.9,92,1,5.5,999,-1,0,-1
92068,80.84,3.66,92,1,5.5,999,-1,0,-1
92069,83.95,6.34,92,1,5.5,999,-1,0,-1
92070,1.88,-143.51,92,1,8.5,999,-1,0,-1
92071,2.54,-144.4,92,1,7.5,999,-1,0,-1
92072,8.49,-144.68,92,1,6,999,-1,0,-1
92073,4.39,-142.65,92,1,6,999,-1,0,-1
92074,5.77,-148.26,92,1,6,999,-1,0,-1
92075,6.82,-147.63,92,1,6,999,-1,0,-1
92076,5.42,-144.6,92,1,6,999,-1,0,-1
92077,5.98,-146.36,92,1,6,999,-1,0,-1
92078,3.14,-146.85,92,1,6.5,999,-1,0,-1
92079,4.89,-143.45,92,1,6,999,-1,0,-1
92080,133.38,49.69,92,1,5.5,999,-1,0,-1
92081,131.2,45.29,92,1,6.5,999,-1,0,-1
92082,134.29,46.2,92,1,6,999,-1,0,-1
92083,135.72,48.3,92,1,5.5,999,-1,0,-1
92084,132.45,48.21,92,1,5.5,999,-1,0,-1
92085,133.54,50.39,92,1,5.5,999,-1,0,-1
92086,128.94,49.14,92,1,5.5,999,-1,0,-1
92087,136.91,48.7,92,1,5.5,999,-1,0,-1
92088,129.25,48.41,92,1,5.5,999,-1,0,-1
92089,133.98,48.58,92,1,5.5,999,-1,0,-1
92090,-146.15,-24.05,92,1,5.5,999,-1,0,-1
92091,-144.5,-31.07,92,1,5.5,999,-1,0,-1
92092,-145.49,-25.96,92,1,5.5,999,-1,0,-1
92093,-146.51,-28.42,92,1,5.5,999,-1,0,-1
92094,-148.89,-26.26,92,1,5.5,999,-1,0,-1
92095,-145.17,-29.25,92,1,5.5,999,-1,0,-1
92096,-141.26,-22.38,92,1,5.5,999,-1,0,-1
92097,-147.18,-25.8,92,1,5.5,999,-1,0,-1
92098,-141.88,-28.52,92,1,5.5,999,-1,0,-1
92099,-147.44,-26.68,92,1,5.5,999,-1,0,-1
92100,107.08,-146.04,92,1,6,999,-1,0,-1
92101,107.46,-146.13,92,1,6,999,-1,0,-1
92102,107.11,-142.43,92,1,6,999,-1,0,-1
92103,108.06,-143.21,92,1,6,999,-1,0,-1
92104,106.68,-142.2,92,1,6,999,-1,0,-1
92105,106.5,-145.06,92,1,6,999,-1,0,-1
92106,108.44,-142.42,92,1,6,999,-1,0,-1
92107,107.17,-147.24,92,1,6,999,-1,0,-1
92108,108.15,-144.69,92,1,6,999,-1,0,-1
92109,109.45,-144.94,92,1,6,999,-1,0,-1
92110,136.56,-85.88,92,1,5.5,999,-1,0,-1
92111,139.39,-86.62,92,1,5.5,999,-1,0,-1
92112,136.25,-82.58,92,1,5.5,999,-1,0,-1
92113,136.78,-83.02,92,1,5.5,999,-1,0,-1
92114,134.09,-82.36,92,1,5.5,999,-1,0,-1
92115,138.22,-83.05,92,1,5.5,999,-1,0,-1
92116,138.15,-86.71,92,1,5.5,999,-1,0,-1
92117,140.46,-85.04,92,1,5.5,999,-1,0,-1
92118,136.33,-84.2,92,1,5.5,999,-1,0,-1
92119,137.96,-86.32,92,1,5.5,999,-1,0,-1
92120,98.87,-25.4,92,1,5.5,999,-1,0,-1
92121,102.81,-23.34,92,1,5.5,999,-1,0,-1
92122,98.72,-25.29,92,1,5.5,999,-1,0,-1
92123,97.61,-30.04,92,1,5.5,999,-1,0,-1
92124,93.61,-26.23,92,1,6,999,-1,0,-1
92125,101.07,-25.84,92,1,5.5,999,-1,0,-1
92126,95.68,-24.05,92,1,5.5,999,-1,0,-1
92127,96.39,-23.4,92,1,5.5,999,-1,0,-1
92128,95.88,-24.77,92,1,5.5,999,-1,0,-1
92129,98.05,-26.06,92,1,5.5,999,-1,0,-1
92130,49.11,-230.86,92,1,5.5,999,-1,0,-1
92131,44.94,-228.7,92,1,5.5,999,-1,0,-1
92132,47.76,-229.63,92,1,5.5,999,-1,0,-1
92133,48.11,-229.61,92,1,5.5,999,-1,0,-1
92134,48.12,-230.73,92,1,5.5,999,-1,0,-1
92135,46.72,-226.77,92,1,5.5,999,-1,0,-1
92136,46.52,-228.81,92,1,5.5,999,-1,0,-1
92137,47.12,-230.58,92,1,5.5,999,-1,0,-1
92138,47.88,-228.76,92,1,5.5,999,-1,0,-1
92139,47.62,-227.37,92,1,5.5,999,-1,0,-1
92140,-64.17,-97.43,92,1,11,999,-1,0,-1
92141,-64.97,-98.02,92,1,12,999,-1,0,-1
92142,-65.99,-98.69,92,1,13,999,-1,0,-1
92143,-60.88,-94.1,92,1,10.5,999,-1,0,-1
92144,-62.58,-94.6,92,1,10.5,999,-1,0,-1
92145,-64.63,-97.07,92,1,11,999,-1,0,-1
92146,-68.15,-99.71,92,1,15,999,-1,0,-1
92147,-66.17,-100.08,92,1,12.5,999,-1,0,-1
92148,-61.52,-95.81,92,1,10.5,999,-1,0,-1
92149,-63.19,-96.2,92,1,10.5,999,-1,0,-1
92150,-205.56,91.82,92,1,5.5,999,-1,0,-1
92151,-202.83,90.91,92,1,5.5,999,-1,0,-1
92152,-205.41,89.38,92,1,5.5,999,-1,0,-1
92153,-202.72,87.62,92,1,5.5,999,-1,0,-1
92154,-203.51,93.58,92,1,5.5,999,-1,0,-1
92155,-206.81,91.47,92,1,5.5,999,-1,0,-1
92156,-204.5,88.28,92,1,5.5,999,-1,0,-1
92157,-204.83,94.1,92,1,5.5,999,-1,0,-1
92158,-203.68,88.87,92,1,5.5,999,-1,0,-1
92159,-208.09,91.43,92,1,6,999,-1,0,-1
92160,133.83,150.93,92,1,6.5,999,-1,0,-1
92161,132.89,151.94,92,1,6.5,999,-1,0,-1
92162,128.71,151.66,92,1,6,999,-1,0,-1
92163,131.35,150.38,92,1,6.5,999,-1,0,-1
92164,131.97,152.12,92,1,6.5,999,-1,0,-1
92165,133.19,151.75,92,1,6.5,999,-1,0,-1
92166,133.14,149.89,92,1,6.5,999,-1,0,-1
92167,136.24,153.33,92,1,10.5,999,-1,0,-1
92168,133.05,152.46,92,1,6.5,999,-1,0,-1
92169,132.94,148.97,92,1,6.5,999,-1,0,-1
92170,-139.34,-228.58,92,1,5.5,999,-1,0,-1
92171,-138.04,-235.6,92,1,5.5,999,-1,0,-1
92172,-139.64,-233.27,92,1,5.5,999,-1,0,-1
92173,-135.72,-233.37,92,1,5.5,999,-1,0,-1
92174,-137.86,-233.76,92,1,5.5,999,-1,0,-1
92175,-134.59,-230.59,92,1,5.5,999,-1,0,-1
92176,-136.75,-228.81,92,1,5.5,999,-1,0,-1
92177,-138.39,-232.93,92,1,5.5,999,-1,0,-1
92178,-137.48,-234.57,92,1,5.5,999,-1,0,-1
92179,-137.12,-232.66,92,1,5.5,999,-1,0,-1
92180,151.25,147.92,92,1,15,999,-1,0,-1
92181,153.29,146.45,92,1,11.5,999,-1,0,-1
92182,152.7,149.3,92,1,14,999,-1,0,-1
92183,149.62,146.59,92,1,15.5,999,-1,0,-1
92184,152.65,148.23,92,1,13,999,-1,0,-1
92185,154.36,144.83,92,1,10.5,999,-1,0,-1
92186,154.27,149.73,92,1,11,999,-1,0,-1
92187,152.69,149.64,92,1,14,999,-1,0,-1
92188,151.61,151.43,92,1,14.5,999,-1,0,-1
92189,151.52,149.52,92,1,14.5,999,-1,0,-1
92190,-67.32,235.05,92,1,5.5,999,-1,0,-1
92191,-67.4,237.3,92,1,5.5,999,-1,0,-1
92192,-65.93,237.19,92,1,5.5,999,-1,0,-1
92193,-65.4,234.25,92,1,5.5,999,-1,0,-1
92194,-65.04,234.46,92,1,5.5,999,-1,0,-1
92195,-65.69,234.17,92,1,5.5,999,-1,0,-1
92196,-65.67,235.21,92,1,5.5,999,-1,0,-1
92197,-64.07,235.44,92,1,5.5,999,-1,0,-1
92198,-63.22,236.89,92,1,5.5,999,-1,0,-1
92199,-66.59,235.99,92,1,5.5,999,-1,0,-1
92200,42.93,217.65,92,1,8,999,-1,0,-1
92201,45.94,219.54,92,1,8,999,-1,0,-1
92202,47.11,216.39,92,1,10.5,999,-1,0,-1
92203,47.95,225.63,92,1,5.5,999,-1,0,-1
92204,41.19,220.36,92,1,5.5,999,-1,0,-1
92205,48.31,216.95,92,1,10.5,999,-1,0,-1
92206,43.88,218.88,92,1,8,999,-1,0,-1
92207,43.69,221.12,92,1,6,999,-1,0,-1
92208,44.61,223.75,92,1,5.5,999,-1,0,-1
92209,46.5,219.06,92,1,9,999,-1,0,-1
92210,137.95,-157.04,92,1,8,999,-1,0,-1
92211,134.88,-157.8,92,1,10,999,-1,0,-1
92212,140.12,-153.48,92,1,5.5,999,-1,0,-1
92213,137.62,-151.93,92,1,5.5,999,-1,0,-1
92214,141.64,-154.53,92,1,5.5,999,-1,0,-1
92215,136.85,-156.34,92,1,8,999,-1,0,-1
92216,138.25,-156.43,92,1,8,999,-1,0,-1
92217,143.21,-157.97,92,1,8.5,999,-1,0,-1
92218,139.19,-157.06,92,1,8,999,-1,0,-1
92219,140.2,-153.28,92,1,5.5,999,-1,0,-1
92220,56.89,205.36,92,1,8.5,999,-1,0,-1
92221,57.22,205.06,92,1,8.5,999,-1,0,-1
92222,56.32,202.28,92,1,7,999,-1,0,-1
92223,57.23,202.26,92,1,7,999,-1,0,-1
92224,55.89,204.29,92,1,8.5,999,-1,0,-1
92225,54.27,200.42,92,1,6.5,999,-1,0,-1
92226,54.63,202.56,92,1,8.5,999,-1,0,-1
92227,59.65,203.93,92,1,6.5,999,-1,0,-1
92228,57.46,200.65,92,1,6.5,999,-1,0,-1
92229,54.94,204.69,92,1,8.5,999,-1,0,-1
92230,-93.12,-25.36,92,1,19.5,999,-1,0,-1
92231,-99.26,-23.27,92,1,17,999,-1,0,-1
92232,-99.92,-19.66,92,1,14,999,-1,0,-1
92233,-95.05,-23.87,92,1,19,999,-1,0,-1
92234,-95.39,-25.45,92,1,17.5,999,-1,0,-1
92235,-96.75,-20.79,92,1,19.5,999,-1,0,-1
92236,-95.27,-25.61,92,1,17.5,999,-1,0,-1
92237,-93.83,-21.73,92,1,21,999,-1,0,-1
92238,-97.52,-21.35,92,1,19.5,999,-1,0,-1
92239,-96.06,-25.73,92,1,17.5,999,-1,0,-1
92240,109.12,70.04,92,1,5.5,999,-1,0,-1
92241,111.94,71.43,92,1,5.5,999,-1,0,-1
92242,110.09,73.16,92,1,5.5,999,-1,0,-1
92243,108.09,73.16,92,1,5.5,999,-1,0,-1
92244,106.16,72.58,92,1,5.5,999,-1,0,-1
92245,110.38,75.62,92,1,5.5,999,-1,0,-1
92246,107.48,75.95,92,1,5.5,999,-1,0,-1
92247,112.51,75.85,92,1,5.5,999,-1,0,-1
92248,109.39,72.23,92,1,5.5,999,-1,0,-1
92249,106.78,73.58,92,1,5.5,999,-1,0,-1
92250,-188.93,1.21,92,1,5.5,999,-1,0,-1
92251,-188.05,-0.64,92,1,5.5,999,-1,0,-1
92252,-193.43,-3.47,92,1,5.5,999,-1,0,-1
92253,-191.55,-2.5,92,1,5.5,999,-1,0,-1
92254,-193.35,-1.65,92,1,5.5,999,-1,0,-1
92255,-197.63,-3.18,92,1,5.5,999,-1,0,-1
92256,-192.8,-2.68,92,1,5.5,999,-1,0,-1
92257,-193.37,-2.07,92,1,5.5,999,-1,0,-1
92258,-193.34,1.01,92,1,5.5,999,-1,0,-1
92259,-190.68,-2.17,92,1,5.5,999,-1,0,-1
92260,117.52,24.7,92,1,11,999,-1,0,-1
92261,116.08,23.53,92,1,11,999,-1,0,-1
92262,120.58,29.84,92,1,11,999,-1,0,-1
92263,113.69,21.92,92,1,6.5,999,-1,0,-1
92264,115.98,28.15,92,1,11,999,-1,0,-1
92265,115.31,19.18,92,1,11,999,-1,0,-1
92266,111.29,25.17,92,1,6.5,999,-1,0,-1
92267,114.76,22.66,92,1,6.5,999,-1,0,-1
92268,114.47,23.23,92,1,6.5,999,-1,0,-1
92269,115.7,25.65,92,1,11,999,-1,0,-1
92270,208.29,-5.84,92,1,5.5,999,-1,0,-1
92271,209.81,-6.99,92,1,5.5,999,-1,0,-1
92272,208.17,-8.23,92,1,5.5,999,-1,0,-1
92273,214.73,-2.73,92,1,5.5,999,-1,0,-1
92274,210.05,-5.08,92,1,5.5,999,-1,0,-1
92275,211.68,-3.45,92,1,5.5,999,-1,0,-1
92276,212.38,-3.6,92,1,5.5,999,-1,0,-1
92277,211.51,-6.4,92,1,5.5,999,-1,0,-1
92278,208.32,-4.6,92,1,5.5,999,-1,0,-1
92279,210.06,-5.91,92,1,5.5,999,-1,0,-1
92280,-231.16,83.64,92,1,5.5,999,-1,0,-1
92281,-227.25,84.13,92,1,5.5,999,-1,0,-1
92282,-230.58,85.66,92,1,5.5,999,-1,0,-1
92283,-231.63,82.18,92,1,5.5,999,-1,0,-1
92284,-229.26,82.4,92,1,5.5,999,-1,0,-1
92285,-226.11,84.82,92,1,5.5,999,-1,0,-1
92286,-231.62,82.06,92,1,5.5,999,-1,0,-1
92287,-227.33,83.35,92,1,5.5,999,-1,0,-1
92288,-229.83,84.02,92,1,5.5,999,-1,0,-1
92289,-229.93,83.3,92,1,5.5,999,-1,0,-1
92290,82.16,-96.62,92,1,9.5,999,-1,0,-1
